scenario,x_value,seed,method,metric,value,users,rbs,samples_per_user,round,objective,selected_mass,mean_packet_error,matching_work_units,fractional_mass_ratio,runtime_seconds
digit_rbs,3,2,Continuous-LP(HiGHS),digit_accuracy,0.3529411765,15,3,0,0,934.3409410410,3.0000000000,0.0014570130,2070.0000000000,0.0000000000,0.0012772998
digit_rbs,3,2,Soft-Entropy-KKT(tau=1),digit_accuracy,0.6470588235,15,3,0,0,936.4789851746,3.0000000000,0.0095587375,324045.0000000000,0.9999997409,0.0003426000
digit_rbs,6,0,Paper-Hungarian,digit_accuracy,0.5802861685,15,6,0,0,704.1823084713,6.0000000000,0.0089365566,630.0000000000,0.0000000000,0.0000339001
digit_rbs,6,0,Paper-OptUser-RandomRB,digit_accuracy,0.7106518283,15,6,0,0,723.8576350264,6.0000000000,0.0488567914,90.0000000000,0.0000000000,0.0000382999
digit_rbs,6,0,Paper-RandomUserRB,digit_accuracy,0.6104928458,15,6,0,0,741.8096914455,6.0000000000,0.0873583007,90.0000000000,0.0000000000,0.0000210002
digit_rbs,6,0,Paper-Wireless-PER,digit_accuracy,0.6454689984,15,6,0,0,705.0962492858,6.0000000000,0.0087683603,630.0000000000,0.0000000000,0.0000119000
digit_rbs,6,0,LP-Relax+Projection,digit_accuracy,0.5802861685,15,6,0,0,704.1823084713,6.0000000000,0.0089365566,630.0000000000,0.0000000000,0.0022557999
digit_rbs,6,0,Hybrid-Score-Greedy(alpha=0.25),digit_accuracy,0.4006359300,15,6,0,0,709.4257478356,6.0000000000,0.0180194256,11474.2667786697,0.0000000000,0.0010013001
digit_rbs,6,0,Continuous-LP(HiGHS),digit_accuracy,0.5802861685,15,6,0,0,704.1823084713,6.0000000000,0.0089365566,8190.0000000000,0.0000000000,0.0020874999
digit_rbs,6,0,Soft-Entropy-KKT(tau=1),digit_accuracy,0.7106518283,15,6,0,0,707.6446443787,6.0000000000,0.0153471165,441090.0000000000,0.9999998747,0.0004232998
digit_rbs,6,1,Paper-Hungarian,digit_accuracy,0.7154213037,15,6,0,0,703.3865806134,6.0000000000,0.0072362834,630.0000000000,0.0000000000,0.0000453000
digit_rbs,6,1,Paper-OptUser-RandomRB,digit_accuracy,0.6470588235,15,6,0,0,727.9411232106,6.0000000000,0.0576813986,90.0000000000,0.0000000000,0.0000399000
digit_rbs,6,1,Paper-RandomUserRB,digit_accuracy,0.3799682035,15,6,0,0,809.0473850312,6.0000000000,0.2289910426,90.0000000000,0.0000000000,0.0000229001
digit_rbs,6,1,Paper-Wireless-PER,digit_accuracy,0.6899841017,15,6,0,0,703.3865806134,6.0000000000,0.0072362834,630.0000000000,0.0000000000,0.0000132001
digit_rbs,6,1,LP-Relax+Projection,digit_accuracy,0.7154213037,15,6,0,0,703.3865806134,6.0000000000,0.0072362834,630.0000000000,0.0000000000,0.0025493000
digit_rbs,6,1,Hybrid-Score-Greedy(alpha=0.25),digit_accuracy,0.6422893482,15,6,0,0,710.3073731191,6.0000000000,0.0220243015,11474.2667786697,0.0000000000,0.0011181999
digit_rbs,6,1,Continuous-LP(HiGHS),digit_accuracy,0.7154213037,15,6,0,0,703.3865806134,6.0000000000,0.0072362834,8190.0000000000,0.0000000000,0.0015370999
digit_rbs,6,1,Soft-Entropy-KKT(tau=1),digit_accuracy,0.7344992051,15,6,0,0,707.4096350259,6.0000000000,0.0156171241,441090.0000000000,0.9999997653,0.0005485001
digit_rbs,6,2,Paper-Hungarian,digit_accuracy,0.5723370429,15,6,0,0,708.4533516810,6.0000000000,0.0180627173,630.0000000000,0.0000000000,0.0000400001
digit_rbs,6,2,Paper-OptUser-RandomRB,digit_accuracy,0.4896661367,15,6,0,0,713.5809587156,6.0000000000,0.0270169246,90.0000000000,0.0000000000,0.0000602999
digit_rbs,6,2,Paper-RandomUserRB,digit_accuracy,0.3465818760,15,6,0,0,736.5535663809,6.0000000000,0.0760525426,90.0000000000,0.0000000000,0.0001304999
digit_rbs,6,2,Paper-Wireless-PER,digit_accuracy,0.6136724960,15,6,0,0,708.7119682369,6.0000000000,0.0165179944,630.0000000000,0.0000000000,0.0000235001
digit_rbs,6,2,LP-Relax+Projection,digit_accuracy,0.5723370429,15,6,0,0,708.4533516810,6.0000000000,0.0180627173,630.0000000000,0.0000000000,0.0021520001
digit_rbs,6,2,Hybrid-Score-Greedy(alpha=0.25),digit_accuracy,0.6041335453,15,6,0,0,710.7178211875,6.0000000000,0.0229013273,11474.2667786697,0.0000000000,0.0014161000
digit_rbs,6,2,Continuous-LP(HiGHS),digit_accuracy,0.5723370429,15,6,0,0,708.4533516810,6.0000000000,0.0180627173,8190.0000000000,0.0000000000,0.0020012001
digit_rbs,6,2,Soft-Entropy-KKT(tau=1),digit_accuracy,0.7170111288,15,6,0,0,712.0441688432,6.0000000000,0.0245786527,441090.0000000000,0.9999996657,0.0016540000
digit_rbs,9,0,Paper-Hungarian,digit_accuracy,0.7647058824,15,9,0,0,476.4626060204,9.0000000000,0.0149039972,1350.0000000000,0.0000000000,0.0000438001
digit_rbs,9,0,Paper-OptUser-RandomRB,digit_accuracy,0.7058823529,15,9,0,0,510.4430646616,9.0000000000,0.0618920326,135.0000000000,0.0000000000,0.0001158000
digit_rbs,9,0,Paper-RandomUserRB,digit_accuracy,0.7440381558,15,9,0,0,675.6378692456,9.0000000000,0.2972122671,135.0000000000,0.0000000000,0.0000276000
digit_rbs,9,0,Paper-Wireless-PER,digit_accuracy,0.7440381558,15,9,0,0,477.8479814290,9.0000000000,0.0140572321,1350.0000000000,0.0000000000,0.0000165999
digit_rbs,9,0,LP-Relax+Projection,digit_accuracy,0.7647058824,15,9,0,0,476.4626060204,9.0000000000,0.0149039972,1350.0000000000,0.0000000000,0.0020852999
digit_rbs,9,0,Hybrid-Score-Greedy(alpha=0.25),digit_accuracy,0.7710651828,15,9,0,0,481.6492684035,9.0000000000,0.0208750367,17290.3701056019,0.0000000000,0.0011368999
digit_rbs,9,0,Continuous-LP(HiGHS),digit_accuracy,0.7647058824,15,9,0,0,476.4626060204,9.0000000000,0.0149039972,18360.0000000000,0.0000000000,0.0018694000
digit_rbs,9,0,Soft-Entropy-KKT(tau=1),digit_accuracy,0.7965023847,15,9,0,0,482.0131209722,9.0000000000,0.0215350678,576135.0000000000,0.9999997844,0.0008640001
digit_rbs,9,1,Paper-Hungarian,digit_accuracy,0.6883942766,15,9,0,0,476.1525017329,9.0000000000,0.0130789456,1350.0000000000,0.0000000000,0.0000388999
digit_rbs,9,1,Paper-OptUser-RandomRB,digit_accuracy,0.5007949126,15,9,0,0,777.5590422173,6.0000000000,0.1653422193,135.0000000000,0.0000000000,0.0000462001
digit_rbs,9,1,Paper-RandomUserRB,digit_accuracy,0.8076311606,15,9,0,0,542.1802580620,9.0000000000,0.1058014868,135.0000000000,0.0000000000,0.0000238002
digit_rbs,9,1,Paper-Wireless-PER,digit_accuracy,0.6852146264,15,9,0,0,476.1525017329,9.0000000000,0.0130789456,1350.0000000000,0.0000000000,0.0000140001
digit_rbs,9,1,LP-Relax+Projection,digit_accuracy,0.6883942766,15,9,0,0,476.1525017329,9.0000000000,0.0130789456,1350.0000000000,0.0000000000,0.0018945001
digit_rbs,9,1,Hybrid-Score-Greedy(alpha=0.25),digit_accuracy,0.7535771065,15,9,0,0,488.2882985066,9.0000000000,0.0303664054,17290.3701056019,0.0000000000,0.0010905999
digit_rbs,9,1,Continuous-LP(HiGHS),digit_accuracy,0.6883942766,15,9,0,0,476.1525017329,9.0000000000,0.0130789456,18360.0000000000,0.0000000000,0.0019659000
digit_rbs,9,1,Soft-Entropy-KKT(tau=1),digit_accuracy,0.8203497615,15,9,0,0,482.7233729683,9.0000000000,0.0226839975,576135.0000000000,0.9999997477,0.0007000000
digit_rbs,9,2,Paper-Hungarian,digit_accuracy,0.7344992051,15,9,0,0,474.3765088899,9.0000000000,0.0119323488,1350.0000000000,0.0000000000,0.0000403000
digit_rbs,9,2,Paper-OptUser-RandomRB,digit_accuracy,0.7726550079,15,9,0,0,514.6194631132,9.0000000000,0.0678482617,135.0000000000,0.0000000000,0.0000399000
digit_rbs,9,2,Paper-RandomUserRB,digit_accuracy,0.6470588235,15,9,0,0,529.8474177493,9.0000000000,0.0897223524,135.0000000000,0.0000000000,0.0000211999
digit_rbs,9,2,Paper-Wireless-PER,digit_accuracy,0.7249602544,15,9,0,0,475.5540610674,9.0000000000,0.0107751348,1350.0000000000,0.0000000000,0.0000131999
digit_rbs,9,2,LP-Relax+Projection,digit_accuracy,0.7344992051,15,9,0,0,474.3765088899,9.0000000000,0.0119323488,1350.0000000000,0.0000000000,0.0021446999
digit_rbs,9,2,Hybrid-Score-Greedy(alpha=0.25),digit_accuracy,0.8378378378,15,9,0,0,477.1636709079,9.0000000000,0.0145285888,17290.3701056019,0.0000000000,0.0015379002
digit_rbs,9,2,Continuous-LP(HiGHS),digit_accuracy,0.7344992051,15,9,0,0,474.3765088899,9.0000000000,0.0119323488,18360.0000000000,0.0000000000,0.0017458999
digit_rbs,9,2,Soft-Entropy-KKT(tau=1),digit_accuracy,0.8728139905,15,9,0,0,479.9737594843,9.0000000000,0.0181354747,576135.0000000000,0.9999999757,0.0005582999
digit_rbs,12,0,Paper-Hungarian,digit_accuracy,0.8060413355,15,12,0,0,239.2503910931,12.0000000000,0.0077461443,2340.0000000000,0.0000000000,0.0000415000
digit_rbs,12,0,Paper-OptUser-RandomRB,digit_accuracy,0.6438791733,15,12,0,0,582.6773128819,8.0000000000,0.0592285785,180.0000000000,0.0000000000,0.0000428001
digit_rbs,12,0,Paper-RandomUserRB,digit_accuracy,0.8362480127,15,12,0,0,317.0970815457,12.0000000000,0.0890747462,180.0000000000,0.0000000000,0.0000227001
digit_rbs,12,0,Paper-Wireless-PER,digit_accuracy,0.8108108108,15,12,0,0,239.5433816460,12.0000000000,0.0070117343,2340.0000000000,0.0000000000,0.0000169000
digit_rbs,12,0,LP-Relax+Projection,digit_accuracy,0.8060413355,15,12,0,0,239.2503910931,12.0000000000,0.0077461443,2340.0000000000,0.0000000000,0.0023193001
digit_rbs,12,0,Hybrid-Score-Greedy(alpha=0.25),digit_accuracy,0.8712241653,15,12,0,0,246.8931680057,12.0000000000,0.0138412265,23128.5335573393,0.0000000000,0.0010526001
digit_rbs,12,0,Continuous-LP(HiGHS),digit_accuracy,0.8060413355,15,12,0,0,239.2503910931,12.0000000000,0.0077461443,32580.0000000000,0.0000000000,0.0017692000
digit_rbs,12,0,Soft-Entropy-KKT(tau=1),digit_accuracy,0.8171701113,15,12,0,0,246.7036203281,12.0000000000,0.0148945832,729180.0000000000,0.9999999065,0.0011666999
digit_rbs,12,1,Paper-Hungarian,digit_accuracy,0.8092209857,15,12,0,0,245.8818058620,12.0000000000,0.0137698220,2340.0000000000,0.0000000000,0.0000465999
digit_rbs,12,1,Paper-OptUser-RandomRB,digit_accuracy,0.6979332273,15,12,0,0,528.9369615402,9.0000000000,0.0896537914,180.0000000000,0.0000000000,0.0000625001
digit_rbs,12,1,Paper-RandomUserRB,digit_accuracy,0.7742448331,15,12,0,0,435.4360348987,11.0000000000,0.1439741355,180.0000000000,0.0000000000,0.0000302000
digit_rbs,12,1,Paper-Wireless-PER,digit_accuracy,0.8664546900,15,12,0,0,246.1093696286,12.0000000000,0.0129654279,2340.0000000000,0.0000000000,0.0000248002
digit_rbs,12,1,LP-Relax+Projection,digit_accuracy,0.8092209857,15,12,0,0,245.8818058620,12.0000000000,0.0137698220,2340.0000000000,0.0000000000,0.0024342001
digit_rbs,12,1,Hybrid-Score-Greedy(alpha=0.25),digit_accuracy,0.8966613672,15,12,0,0,257.0393813689,12.0000000000,0.0246546485,23128.5335573393,0.0000000000,0.0012183001
digit_rbs,12,1,Continuous-LP(HiGHS),digit_accuracy,0.8092209857,15,12,0,0,245.8818058620,12.0000000000,0.0137698220,32580.0000000000,0.0000000000,0.0020472000
digit_rbs,12,1,Soft-Entropy-KKT(tau=1),digit_accuracy,0.8680445151,15,12,0,0,253.0402614061,12.0000000000,0.0207209607,729180.0000000000,0.9999998046,0.0017269000
digit_rbs,12,2,Paper-Hungarian,digit_accuracy,0.7917329094,15,12,0,0,252.1400612137,12.0000000000,0.0204861438,2340.0000000000,0.0000000000,0.0000439000
digit_rbs,12,2,Paper-OptUser-RandomRB,digit_accuracy,0.6963434022,15,12,0,0,607.0288691570,8.0000000000,0.1010078031,180.0000000000,0.0000000000,0.0000559001
digit_rbs,12,2,Paper-RandomUserRB,digit_accuracy,0.8696343402,15,12,0,0,306.4663028024,12.0000000000,0.0774749712,180.0000000000,0.0000000000,0.0000283001
digit_rbs,12,2,Paper-Wireless-PER,digit_accuracy,0.8139904610,15,12,0,0,252.4594101881,12.0000000000,0.0197692352,2340.0000000000,0.0000000000,0.0000177999
digit_rbs,12,2,LP-Relax+Projection,digit_accuracy,0.7917329094,15,12,0,0,252.1400612137,12.0000000000,0.0204861438,2340.0000000000,0.0000000000,0.0024983000
digit_rbs,12,2,Hybrid-Score-Greedy(alpha=0.25),digit_accuracy,0.8712241653,15,12,0,0,255.5338900516,12.0000000000,0.0230539360,23128.5335573393,0.0000000000,0.0012163999
digit_rbs,12,2,Continuous-LP(HiGHS),digit_accuracy,0.7917329094,15,12,0,0,252.1400612137,12.0000000000,0.0204861438,32580.0000000000,0.0000000000,0.0019150001
digit_rbs,12,2,Soft-Entropy-KKT(tau=1),digit_accuracy,0.8648648649,15,12,0,0,258.8634443950,12.0000000000,0.0270190927,729180.0000000000,0.9999997849,0.0016330001
